RULE	POSITIVE_EXAMPLE	ENTITIES	RELATIONS
?a <imports> ?b => ?a <exports> ?b	<Sweden> <imports> <wordnet_machinery_103701640> => <Sweden> <exports> <wordnet_machinery_103701640>	<wordnet_machinery_103701640> <Sweden>	<exports> <imports>
?a <imports> ?b => ?a <exports> ?b	<Cape_Verde> <imports> <wordnet_fuel_114875077> => <Cape_Verde> <exports> <wordnet_fuel_114875077>	<wordnet_fuel_114875077> <Cape_Verde>	<exports> <imports>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Angola> <dealsWith> <Portugal> => <Portugal> <dealsWith> <Angola>	<Angola> <Portugal>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Armenia> <dealsWith> <Georgia_(country)> => <Georgia_(country)> <dealsWith> <Armenia>	<Armenia> <Georgia_(country)>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Belgium> <dealsWith> <France> => <France> <dealsWith> <Belgium>	<Belgium> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Belgium> <dealsWith> <Netherlands> => <Netherlands> <dealsWith> <Belgium>	<Netherlands> <Belgium>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Belgium> <dealsWith> <United_Kingdom> => <United_Kingdom> <dealsWith> <Belgium>	<United_Kingdom> <Belgium>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Canada> <dealsWith> <Mexico> => <Mexico> <dealsWith> <Canada>	<Canada> <Mexico>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Czech_Republic> <dealsWith> <Slovakia> => <Slovakia> <dealsWith> <Czech_Republic>	<Czech_Republic> <Slovakia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Czech_Republic> <dealsWith> <Poland> => <Poland> <dealsWith> <Czech_Republic>	<Czech_Republic> <Poland>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Denmark> <dealsWith> <Sweden> => <Sweden> <dealsWith> <Denmark>	<Sweden> <Denmark>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Denmark> <dealsWith> <Norway> => <Norway> <dealsWith> <Denmark>	<Norway> <Denmark>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Egypt> <dealsWith> <Syria> => <Syria> <dealsWith> <Egypt>	<Syria> <Egypt>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Estonia> <dealsWith> <Latvia> => <Latvia> <dealsWith> <Estonia>	<Latvia> <Estonia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Finland> <dealsWith> <Sweden> => <Sweden> <dealsWith> <Finland>	<Finland> <Sweden>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Georgia_(country)> <dealsWith> <Armenia> => <Armenia> <dealsWith> <Georgia_(country)>	<Armenia> <Georgia_(country)>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Hungary> <dealsWith> <Romania> => <Romania> <dealsWith> <Hungary>	<Romania> <Hungary>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Hungary> <dealsWith> <Slovakia> => <Slovakia> <dealsWith> <Hungary>	<Hungary> <Slovakia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Hong_Kong> <dealsWith> <Singapore> => <Singapore> <dealsWith> <Hong_Kong>	<Singapore> <Hong_Kong>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Hong_Kong> <dealsWith> <Japan> => <Japan> <dealsWith> <Hong_Kong>	<Japan> <Hong_Kong>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<India> <dealsWith> <United_Arab_Emirates> => <United_Arab_Emirates> <dealsWith> <India>	<United_Arab_Emirates> <India>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<India> <dealsWith> <Saudi_Arabia> => <Saudi_Arabia> <dealsWith> <India>	<Saudi_Arabia> <India>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Italy> <dealsWith> <France> => <France> <dealsWith> <Italy>	<Italy> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Italy> <dealsWith> <Netherlands> => <Netherlands> <dealsWith> <Italy>	<Italy> <Netherlands>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Italy> <dealsWith> <Russia> => <Russia> <dealsWith> <Italy>	<Italy> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Iraq> <dealsWith> <Jordan> => <Jordan> <dealsWith> <Iraq>	<Jordan> <Iraq>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Iraq> <dealsWith> <Syria> => <Syria> <dealsWith> <Iraq>	<Syria> <Iraq>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Japan> <dealsWith> <Saudi_Arabia> => <Saudi_Arabia> <dealsWith> <Japan>	<Saudi_Arabia> <Japan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Japan> <dealsWith> <Hong_Kong> => <Hong_Kong> <dealsWith> <Japan>	<Japan> <Hong_Kong>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Jordan> <dealsWith> <Iraq> => <Iraq> <dealsWith> <Jordan>	<Jordan> <Iraq>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Kazakhstan> <dealsWith> <Romania> => <Romania> <dealsWith> <Kazakhstan>	<Romania> <Kazakhstan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Kenya> <dealsWith> <Tanzania> => <Tanzania> <dealsWith> <Kenya>	<Tanzania> <Kenya>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Latvia> <dealsWith> <Estonia> => <Estonia> <dealsWith> <Latvia>	<Latvia> <Estonia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Lebanon> <dealsWith> <Syria> => <Syria> <dealsWith> <Lebanon>	<Lebanon> <Syria>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Malaysia> <dealsWith> <Singapore> => <Singapore> <dealsWith> <Malaysia>	<Singapore> <Malaysia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Mexico> <dealsWith> <Canada> => <Canada> <dealsWith> <Mexico>	<Canada> <Mexico>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Netherlands> <dealsWith> <Belgium> => <Belgium> <dealsWith> <Netherlands>	<Netherlands> <Belgium>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Netherlands> <dealsWith> <France> => <France> <dealsWith> <Netherlands>	<Netherlands> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Netherlands> <dealsWith> <Italy> => <Italy> <dealsWith> <Netherlands>	<Italy> <Netherlands>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Netherlands> <dealsWith> <Russia> => <Russia> <dealsWith> <Netherlands>	<Netherlands> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Netherlands> <dealsWith> <United_Kingdom> => <United_Kingdom> <dealsWith> <Netherlands>	<Netherlands> <United_Kingdom>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Norway> <dealsWith> <Sweden> => <Sweden> <dealsWith> <Norway>	<Sweden> <Norway>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Norway> <dealsWith> <United_Kingdom> => <United_Kingdom> <dealsWith> <Norway>	<United_Kingdom> <Norway>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Norway> <dealsWith> <Denmark> => <Denmark> <dealsWith> <Norway>	<Norway> <Denmark>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Poland> <dealsWith> <Czech_Republic> => <Czech_Republic> <dealsWith> <Poland>	<Czech_Republic> <Poland>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Poland> <dealsWith> <Russia> => <Russia> <dealsWith> <Poland>	<Russia> <Poland>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Portugal> <dealsWith> <Angola> => <Angola> <dealsWith> <Portugal>	<Angola> <Portugal>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Russia> <dealsWith> <Ukraine> => <Ukraine> <dealsWith> <Russia>	<Ukraine> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Russia> <dealsWith> <Poland> => <Poland> <dealsWith> <Russia>	<Russia> <Poland>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Russia> <dealsWith> <Netherlands> => <Netherlands> <dealsWith> <Russia>	<Netherlands> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Russia> <dealsWith> <Italy> => <Italy> <dealsWith> <Russia>	<Italy> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Romania> <dealsWith> <Kazakhstan> => <Kazakhstan> <dealsWith> <Romania>	<Romania> <Kazakhstan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Romania> <dealsWith> <Hungary> => <Hungary> <dealsWith> <Romania>	<Romania> <Hungary>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Switzerland> <dealsWith> <Austria> => <Austria> <dealsWith> <Switzerland>	<Switzerland> <Austria>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Slovakia> <dealsWith> <Czech_Republic> => <Czech_Republic> <dealsWith> <Slovakia>	<Czech_Republic> <Slovakia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Slovakia> <dealsWith> <Hungary> => <Hungary> <dealsWith> <Slovakia>	<Hungary> <Slovakia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Saudi_Arabia> <dealsWith> <India> => <India> <dealsWith> <Saudi_Arabia>	<Saudi_Arabia> <India>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Saudi_Arabia> <dealsWith> <Japan> => <Japan> <dealsWith> <Saudi_Arabia>	<Saudi_Arabia> <Japan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Singapore> <dealsWith> <Malaysia> => <Malaysia> <dealsWith> <Singapore>	<Singapore> <Malaysia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Singapore> <dealsWith> <Hong_Kong> => <Hong_Kong> <dealsWith> <Singapore>	<Singapore> <Hong_Kong>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Syria> <dealsWith> <Lebanon> => <Lebanon> <dealsWith> <Syria>	<Lebanon> <Syria>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Syria> <dealsWith> <Egypt> => <Egypt> <dealsWith> <Syria>	<Syria> <Egypt>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Syria> <dealsWith> <Iraq> => <Iraq> <dealsWith> <Syria>	<Syria> <Iraq>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Tanzania> <dealsWith> <Kenya> => <Kenya> <dealsWith> <Tanzania>	<Tanzania> <Kenya>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Turkmenistan> <dealsWith> <Ukraine> => <Ukraine> <dealsWith> <Turkmenistan>	<Ukraine> <Turkmenistan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Belgium> => <Belgium> <dealsWith> <United_Kingdom>	<Belgium> <United_Kingdom>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <France> => <France> <dealsWith> <United_Kingdom>	<United_Kingdom> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Netherlands> => <Netherlands> <dealsWith> <United_Kingdom>	<Netherlands> <United_Kingdom>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Norway> => <Norway> <dealsWith> <United_Kingdom>	<United_Kingdom> <Norway>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Ukraine> <dealsWith> <Turkmenistan> => <Turkmenistan> <dealsWith> <Ukraine>	<Ukraine> <Turkmenistan>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Ukraine> <dealsWith> <Russia> => <Russia> <dealsWith> <Ukraine>	<Ukraine> <Russia>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<United_Arab_Emirates> <dealsWith> <India> => <India> <dealsWith> <United_Arab_Emirates>	<United_Arab_Emirates> <India>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<France> <dealsWith> <Belgium> => <Belgium> <dealsWith> <France>	<Belgium> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<France> <dealsWith> <Netherlands> => <Netherlands> <dealsWith> <France>	<Netherlands> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<France> <dealsWith> <Italy> => <Italy> <dealsWith> <France>	<Italy> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<France> <dealsWith> <United_Kingdom> => <United_Kingdom> <dealsWith> <France>	<United_Kingdom> <France>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Austria> <dealsWith> <Switzerland> => <Switzerland> <dealsWith> <Austria>	<Austria> <Switzerland>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Sweden> <dealsWith> <Finland> => <Finland> <dealsWith> <Sweden>	<Finland> <Sweden>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Sweden> <dealsWith> <Norway> => <Norway> <dealsWith> <Sweden>	<Norway> <Sweden>	<dealsWith>
?b <dealsWith> ?a => ?a <dealsWith> ?b	<Sweden> <dealsWith> <Denmark> => <Denmark> <dealsWith> <Sweden>	<Sweden> <Denmark>	<dealsWith>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Fritz_Pregl> <worksAt> <University_of_Graz> => <Fritz_Pregl> <graduatedFrom> <University_of_Graz>	<University_of_Graz> <Fritz_Pregl>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Jon_Kleinberg> <worksAt> <Cornell_University> => <Jon_Kleinberg> <graduatedFrom> <Cornell_University>	<Cornell_University> <Jon_Kleinberg>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Lu_Yongxiang> <worksAt> <Zhejiang_University> => <Lu_Yongxiang> <graduatedFrom> <Zhejiang_University>	<Zhejiang_University> <Lu_Yongxiang>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Karl_W._Giberson> <worksAt> <Eastern_Nazarene_College> => <Karl_W._Giberson> <graduatedFrom> <Eastern_Nazarene_College>	<Karl_W._Giberson> <Eastern_Nazarene_College>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Nils_Nilsson> <worksAt> <Stanford_University> => <Nils_Nilsson> <graduatedFrom> <Stanford_University>	<Nils_Nilsson> <Stanford_University>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Richard_Evans_Schultes> <worksAt> <Harvard_University> => <Richard_Evans_Schultes> <graduatedFrom> <Harvard_University>	<Harvard_University> <Richard_Evans_Schultes>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Karl_Rudolphi> <worksAt> <University_of_Greifswald> => <Karl_Rudolphi> <graduatedFrom> <University_of_Greifswald>	<University_of_Greifswald> <Karl_Rudolphi>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Johann_Georg_Macasius> <worksAt> <University_of_Jena> => <Johann_Georg_Macasius> <graduatedFrom> <University_of_Jena>	<University_of_Jena> <Johann_Georg_Macasius>	<worksAt> <graduatedFrom>
?a <worksAt> ?b => ?a <graduatedFrom> ?b	<Théophile_de_Donder> <worksAt> <Université_Libre_de_Bruxelles> => <Théophile_de_Donder> <graduatedFrom> <Université_Libre_de_Bruxelles>	<Théophile_de_Donder> <Université_Libre_de_Bruxelles>	<worksAt> <graduatedFrom>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<Dale_E._Wolf> <isPoliticianOf> <Delaware> => <Dale_E._Wolf> <livesIn> <Delaware>	<Dale_E._Wolf> <Delaware>	<livesIn> <isPoliticianOf>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<Mike_Beebe> <isPoliticianOf> <Arkansas> => <Mike_Beebe> <livesIn> <Arkansas>	<Arkansas> <Mike_Beebe>	<livesIn> <isPoliticianOf>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<Daniel_Rodney> <isPoliticianOf> <Delaware> => <Daniel_Rodney> <livesIn> <Delaware>	<Daniel_Rodney> <Delaware>	<livesIn> <isPoliticianOf>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<Gunning_Bedford> <isPoliticianOf> <_Sr.,Delaware> => <Gunning_Bedford> <livesIn> <_Sr.,Delaware>	<_Sr.,Delaware> <Gunning_Bedford>	<livesIn> <isPoliticianOf>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<Joseph_Haslet> <isPoliticianOf> <Delaware> => <Joseph_Haslet> <livesIn> <Delaware>	<Joseph_Haslet> <Delaware>	<livesIn> <isPoliticianOf>
?a <isPoliticianOf> ?b => ?a <livesIn> ?b	<George_H._Utter> <isPoliticianOf> <Rhode_Island> => <George_H._Utter> <livesIn> <Rhode_Island>	<Rhode_Island> <George_H._Utter>	<livesIn> <isPoliticianOf>
?a <diedIn> ?b => ?a <livesIn> ?b	<John_Blake_Rice> <diedIn> <Chicago> => <John_Blake_Rice> <livesIn> <Chicago>	<John_Blake_Rice> <Chicago>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Daniel_Rodney> <diedIn> <Lewes,_Delaware> => <Daniel_Rodney> <livesIn> <Lewes,_Delaware>	<Daniel_Rodney> <Lewes,_Delaware>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Richard_R._Kenney> <diedIn> <Dover,_Delaware> => <Richard_R._Kenney> <livesIn> <Dover,_Delaware>	<Dover,_Delaware> <Richard_R._Kenney>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Gunning_Bedford> <diedIn> <_Sr.,New_Castle,_Delaware> => <Gunning_Bedford> <livesIn> <_Sr.,New_Castle,_Delaware>	<_Sr.,New_Castle,_Delaware> <Gunning_Bedford>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Eli_M._Saulsbury> <diedIn> <Dover,_Delaware> => <Eli_M._Saulsbury> <livesIn> <Dover,_Delaware>	<Eli_M._Saulsbury> <Dover,_Delaware>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Martin_N._Johnson> <diedIn> <Fargo,_North_Dakota> => <Martin_N._Johnson> <livesIn> <Fargo,_North_Dakota>	<Fargo,_North_Dakota> <Martin_N._Johnson>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<John_M._Haines> <diedIn> <Boise,_Idaho> => <John_M._Haines> <livesIn> <Boise,_Idaho>	<Boise,_Idaho> <John_M._Haines>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Rufus_Hardy_(representative)> <diedIn> <Corsicana,_Texas> => <Rufus_Hardy_(representative)> <livesIn> <Corsicana,_Texas>	<Corsicana,_Texas> <Rufus_Hardy_(representative)>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Xavier_Montsalvatge> <diedIn> <Barcelona> => <Xavier_Montsalvatge> <livesIn> <Barcelona>	<Barcelona> <Xavier_Montsalvatge>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Joseph_Warder> <diedIn> <Jeffersonville,_Indiana> => <Joseph_Warder> <livesIn> <Jeffersonville,_Indiana>	<Joseph_Warder> <Jeffersonville,_Indiana>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Peter_Borovsky> <diedIn> <Tashkent> => <Peter_Borovsky> <livesIn> <Tashkent>	<Tashkent> <Peter_Borovsky>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Siva_Selliah> <diedIn> <Colombo> => <Siva_Selliah> <livesIn> <Colombo>	<Siva_Selliah> <Colombo>	<diedIn> <livesIn>
?a <diedIn> ?b => ?a <livesIn> ?b	<Anita_de_Braganza> <diedIn> <Newport,_Rhode_Island> => <Anita_de_Braganza> <livesIn> <Newport,_Rhode_Island>	<Newport,_Rhode_Island> <Anita_de_Braganza>	<diedIn> <livesIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Gilles_Duceppe> <wasBornIn> <Montreal> => <Gilles_Duceppe> <livesIn> <Montreal>	<Gilles_Duceppe> <Montreal>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Tom_Allen> <wasBornIn> <Portland,_Maine> => <Tom_Allen> <livesIn> <Portland,_Maine>	<Tom_Allen> <Portland,_Maine>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Lucienne_Robillard> <wasBornIn> <Montreal> => <Lucienne_Robillard> <livesIn> <Montreal>	<Montreal> <Lucienne_Robillard>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Jake_Siewert> <wasBornIn> <New_York_City> => <Jake_Siewert> <livesIn> <New_York_City>	<New_York_City> <Jake_Siewert>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Daniel_Rodney> <wasBornIn> <Lewes,_Delaware> => <Daniel_Rodney> <livesIn> <Lewes,_Delaware>	<Daniel_Rodney> <Lewes,_Delaware>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Harvey_L._Wollman> <wasBornIn> <Frankfort,_South_Dakota> => <Harvey_L._Wollman> <livesIn> <Frankfort,_South_Dakota>	<Harvey_L._Wollman> <Frankfort,_South_Dakota>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Eric_Schneiderman> <wasBornIn> <New_York_City> => <Eric_Schneiderman> <livesIn> <New_York_City>	<Eric_Schneiderman> <New_York_City>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<William_Sorrell> <wasBornIn> <Burlington,_Vermont> => <William_Sorrell> <livesIn> <Burlington,_Vermont>	<William_Sorrell> <Burlington,_Vermont>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Andy_Welti> <wasBornIn> <Plainview,_Minnesota> => <Andy_Welti> <livesIn> <Plainview,_Minnesota>	<Plainview,_Minnesota> <Andy_Welti>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Brian_Bateman> <wasBornIn> <Monroe,_Louisiana> => <Brian_Bateman> <livesIn> <Monroe,_Louisiana>	<Monroe,_Louisiana> <Brian_Bateman>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Sharon_Ito> <wasBornIn> <Sacramento,_California> => <Sharon_Ito> <livesIn> <Sacramento,_California>	<Sacramento,_California> <Sharon_Ito>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Regina_D._Thomas> <wasBornIn> <Savannah,_Georgia> => <Regina_D._Thomas> <livesIn> <Savannah,_Georgia>	<Savannah,_Georgia> <Regina_D._Thomas>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Joseph_Warder> <wasBornIn> <Jeffersonville,_Indiana> => <Joseph_Warder> <livesIn> <Jeffersonville,_Indiana>	<Joseph_Warder> <Jeffersonville,_Indiana>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Alison_Redford> <wasBornIn> <Calgary> => <Alison_Redford> <livesIn> <Calgary>	<Calgary> <Alison_Redford>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Jasper_Schneider> <wasBornIn> <Fargo,_North_Dakota> => <Jasper_Schneider> <livesIn> <Fargo,_North_Dakota>	<Jasper_Schneider> <Fargo,_North_Dakota>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Patricia_Gras> <wasBornIn> <Houston> => <Patricia_Gras> <livesIn> <Houston>	<Patricia_Gras> <Houston>	<livesIn> <wasBornIn>
?a <wasBornIn> ?b => ?a <livesIn> ?b	<Jay_Goyal> <wasBornIn> <Mansfield,_Ohio> => <Jay_Goyal> <livesIn> <Mansfield,_Ohio>	<Mansfield,_Ohio> <Jay_Goyal>	<livesIn> <wasBornIn>
